标的ID,标的名称,投资记录ID,回款ID,投资金额,回款本金,回款利息,回款时间,是否已回
20161115000035553,车融宝-抵押-16111504,20161115000046374,20161115000261774,1000000,80799,8762,2017-03-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046374,20161115000258674,1000000,81775,7835,2017-04-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046374,20161115000261874,1000000,82763,6897,2017-05-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046374,20161115000258774,1000000,83763,5947,2017-06-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046374,20161115000261974,1000000,84775,4985,2017-07-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046374,20161115000262074,1000000,85800,4011,2017-08-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046374,20161115000258874,1000000,86836,3027,2017-09-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046374,20161115000262174,1000000,87886,2030,2017-10-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046374,20161115000262274,1000000,88948,1021,2017-11-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046474,20161115000262374,1000000,77939,11479,2016-12-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046474,20161115000262474,1000000,78881,10584,2017-01-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046474,20161115000262574,1000000,79834,9679,2017-02-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046474,20161115000258974,1000000,80799,8762,2017-03-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046474,20161115000259074,1000000,81775,7835,2017-04-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046474,20161115000259174,1000000,82763,6897,2017-05-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046474,20161115000259274,1000000,83763,5947,2017-06-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046474,20161115000262674,1000000,84775,4985,2017-07-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046474,20161115000262774,1000000,85800,4011,2017-08-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046474,20161115000259374,1000000,86836,3027,2017-09-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046474,20161115000262874,1000000,87886,2030,2017-10-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046474,20161115000262974,1000000,88948,1021,2017-11-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046574,20161115000263074,1000000,77939,11479,2016-12-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046574,20161115000263174,1000000,78881,10584,2017-01-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046574,20161115000263274,1000000,79834,9679,2017-02-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046574,20161115000263374,1000000,80799,8762,2017-03-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046574,20161115000263474,1000000,81775,7835,2017-04-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046574,20161115000259474,1000000,82763,6897,2017-05-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046574,20161115000263574,1000000,83763,5947,2017-06-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046574,20161115000259574,1000000,84775,4985,2017-07-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046574,20161115000263674,1000000,85800,4011,2017-08-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046574,20161115000259674,1000000,86836,3027,2017-09-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046574,20161115000263774,1000000,87886,2030,2017-10-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046574,20161115000259774,1000000,88948,1021,2017-11-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046674,20161115000263874,590000,45984,6773,2016-12-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046674,20161115000263974,590000,46540,6245,2017-01-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046674,20161115000264074,590000,47102,5711,2017-02-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046674,20161115000259874,590000,47671,5170,2017-03-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046674,20161115000264174,590000,48248,4622,2017-04-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046674,20161115000264274,590000,48831,4068,2017-05-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046674,20161115000259974,590000,49421,3508,2017-06-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046674,20161115000270074,590000,50018,2941,2017-07-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046674,20161115000264374,590000,50622,2367,2017-08-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046674,20161115000264474,590000,51234,1786,2017-09-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046674,20161115000264574,590000,51853,1197,2017-10-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046674,20161115000264674,590000,52479,603,2017-11-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000054974,20161115000264774,10000,780,114,2016-12-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000054974,20161115000270174,10000,789,106,2017-01-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000054974,20161115000270274,10000,799,96,2017-02-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000054974,20161115000270374,10000,808,88,2017-03-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000054974,20161115000270474,10000,818,78,2017-04-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000054974,20161115000264874,10000,828,69,2017-05-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000054974,20161115000270574,10000,838,59,2017-06-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000054974,20161115000264974,10000,848,50,2017-07-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000054974,20161115000265074,10000,858,40,2017-08-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000054974,20161115000270674,10000,869,30,2017-09-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000054974,20161115000265174,10000,879,20,2017-10-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000054974,20161115000265274,10000,890,10,2017-11-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055374,20161115000265374,1000000,77939,11479,2016-12-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055374,20161115000270774,1000000,78881,10584,2017-01-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055374,20161115000265474,1000000,79834,9679,2017-02-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055374,20161115000265574,1000000,80799,8762,2017-03-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055374,20161115000265674,1000000,81775,7835,2017-04-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055374,20161115000265774,1000000,82763,6897,2017-05-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055374,20161115000270874,1000000,83763,5947,2017-06-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055374,20161115000265874,1000000,84775,4985,2017-07-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055374,20161115000270974,1000000,85800,4011,2017-08-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055374,20161115000271074,1000000,86836,3027,2017-09-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055374,20161115000271174,1000000,87886,2030,2017-10-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055374,20161115000271274,1000000,88948,1021,2017-11-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055474,20161115000265974,1000000,77939,11479,2016-12-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055474,20161115000266074,1000000,78881,10584,2017-01-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055474,20161115000271374,1000000,79834,9679,2017-02-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055474,20161115000271474,1000000,80799,8762,2017-03-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055474,20161115000271574,1000000,81775,7835,2017-04-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055474,20161115000271674,1000000,82763,6897,2017-05-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055474,20161115000271774,1000000,83763,5947,2017-06-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055474,20161115000266174,1000000,84775,4985,2017-07-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055474,20161115000271874,1000000,85800,4011,2017-08-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055474,20161115000266274,1000000,86836,3027,2017-09-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055474,20161115000266374,1000000,87886,2030,2017-10-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055474,20161115000271974,1000000,88948,1021,2017-11-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055574,20161115000266474,1000000,77939,11479,2016-12-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055574,20161115000272074,1000000,78881,10584,2017-01-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055574,20161115000272174,1000000,79834,9679,2017-02-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055574,20161115000266574,1000000,80799,8762,2017-03-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055574,20161115000272274,1000000,81775,7835,2017-04-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055574,20161115000266674,1000000,82763,6897,2017-05-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055574,20161115000266774,1000000,83763,5947,2017-06-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055574,20161115000272374,1000000,84775,4985,2017-07-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055574,20161115000272474,1000000,85800,4011,2017-08-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055574,20161115000272574,1000000,86836,3027,2017-09-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055574,20161115000266874,1000000,87886,2030,2017-10-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055574,20161115000272674,1000000,88948,1021,2017-11-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055674,20161115000266974,1000000,77939,11479,2016-12-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055674,20161115000267074,1000000,78881,10584,2017-01-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055674,20161115000267174,1000000,79834,9679,2017-02-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055674,20161115000267274,1000000,80799,8762,2017-03-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055674,20161115000267374,1000000,81775,7835,2017-04-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055674,20161115000272774,1000000,82763,6897,2017-05-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055674,20161115000272874,1000000,83763,5947,2017-06-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055674,20161115000267474,1000000,84775,4985,2017-07-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055674,20161115000272974,1000000,85800,4011,2017-08-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055674,20161115000267574,1000000,86836,3027,2017-09-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055674,20161115000267674,1000000,87886,2030,2017-10-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000055674,20161115000273074,1000000,88948,1021,2017-11-16 00:00:00,已还
20161121000002126,车融宝-抵押-16112102,20161121000043374,20161121000413974,1001800,78079,11500,2016-12-22 00:00:00,已还
20161121000002126,车融宝-抵押-16112102,20161121000043374,20161121000421774,1001800,79023,10603,2017-01-22 00:00:00,已还
20161121000002126,车融宝-抵押-16112102,20161121000043374,20161121000414074,1001800,79978,9696,2017-02-22 00:00:00,已还
20161121000002126,车融宝-抵押-16112102,20161121000043374,20161121000414174,1001800,80944,8778,2017-03-22 00:00:00,未还
20161121000002126,车融宝-抵押-16112102,20161121000043374,20161121000414274,1001800,81922,7849,2017-04-22 00:00:00,未还
20161121000002126,车融宝-抵押-16112102,20161121000043374,20161121000414374,1001800,82912,6909,2017-05-22 00:00:00,未还
20161121000002126,车融宝-抵押-16112102,20161121000043374,20161121000414474,1001800,83914,5957,2017-06-22 00:00:00,未还
20161121000002126,车融宝-抵押-16112102,20161121000043374,20161121000421874,1001800,84928,4994,2017-07-22 00:00:00,未还
20161121000002126,车融宝-抵押-16112102,20161121000043374,20161121000421974,1001800,85954,4019,2017-08-22 00:00:00,未还
20161121000002126,车融宝-抵押-16112102,20161121000043374,20161121000422074,1001800,86993,3032,2017-09-22 00:00:00,未还
20161121000002126,车融宝-抵押-16112102,20161121000043374,20161121000422174,1001800,88044,2033,2017-10-22 00:00:00,未还
20161121000002126,车融宝-抵押-16112102,20161121000043374,20161121000422274,1001800,89108,1023,2017-11-22 00:00:00,未还
20161121000047181,企融宝-161121JY2010,20161121000108274,20161122000024074,1001800,0,9914,2016-12-23 00:00:00,已还
20161121000047181,企融宝-161121JY2010,20161121000108274,20161122000024174,1001800,0,9914,2017-01-23 00:00:00,已还
20161121000047181,企融宝-161121JY2010,20161121000108274,20161122000024274,1001800,0,9914,2017-02-23 00:00:00,已还
20161121000047181,企融宝-161121JY2010,20161121000108274,20161122000024374,1001800,0,9914,2017-03-23 00:00:00,未还
20161121000047181,企融宝-161121JY2010,20161121000108274,20161122000024474,1001800,0,9914,2017-04-23 00:00:00,未还
20161121000047181,企融宝-161121JY2010,20161121000108274,20161122000024574,1001800,1001800,9914,2017-05-23 00:00:00,未还
20161122000063481,企融宝-161121JY2020,20161122000140674,20161123000139974,1001800,0,9914,2016-12-24 00:00:00,已还
20161122000063481,企融宝-161121JY2020,20161122000140674,20161123000150074,1001800,0,9914,2017-01-24 00:00:00,已还
20161122000063481,企融宝-161121JY2020,20161122000140674,20161123000150174,1001800,0,9914,2017-02-24 00:00:00,已还
20161122000063481,企融宝-161121JY2020,20161122000140674,20161123000145674,1001800,0,9914,2017-03-24 00:00:00,未还
20161122000063481,企融宝-161121JY2020,20161122000140674,20161123000150274,1001800,0,9914,2017-04-24 00:00:00,未还
20161122000063481,企融宝-161121JY2020,20161122000140674,20161123000145774,1001800,1001800,9914,2017-05-24 00:00:00,未还
20161122000019942,惠农宝-16112208,20161124000002474,20161124000063274,500000,41666,4750,2016-12-25 00:00:00,已还
20161122000019942,惠农宝-16112208,20161124000002474,20161124000063374,500000,41666,4750,2017-01-25 00:00:00,已还
20161122000019942,惠农宝-16112208,20161124000002474,20161124000063474,500000,41666,4750,2017-02-25 00:00:00,已还
20161122000019942,惠农宝-16112208,20161124000002474,20161124000071274,500000,41666,4750,2017-03-25 00:00:00,未还
20161122000019942,惠农宝-16112208,20161124000002474,20161124000071374,500000,41666,4750,2017-04-25 00:00:00,未还
20161122000019942,惠农宝-16112208,20161124000002474,20161124000071474,500000,41666,4750,2017-05-25 00:00:00,未还
20161122000019942,惠农宝-16112208,20161124000002474,20161124000063574,500000,41666,4750,2017-06-25 00:00:00,未还
20161122000019942,惠农宝-16112208,20161124000002474,20161124000071574,500000,41666,4750,2017-07-25 00:00:00,未还
20161122000019942,惠农宝-16112208,20161124000002474,20161124000063674,500000,41666,4750,2017-08-25 00:00:00,未还
20161122000019942,惠农宝-16112208,20161124000002474,20161124000071674,500000,41666,4750,2017-09-25 00:00:00,未还
20161122000019942,惠农宝-16112208,20161124000002474,20161124000071774,500000,41666,4750,2017-10-25 00:00:00,未还
20161122000019942,惠农宝-16112208,20161124000002474,20161124000063774,500000,41666,4750,2017-11-25 00:00:00,未还
20161205000012634,车融宝-抵押-16120502,20161205000057974,20161207000084174,1000000,77939,11479,2017-01-08 00:00:00,已还
20161205000012634,车融宝-抵押-16120502,20161205000057974,20161207000084274,1000000,78881,10584,2017-02-08 00:00:00,已还
20161205000012634,车融宝-抵押-16120502,20161205000057974,20161207000084374,1000000,79834,9679,2017-03-08 00:00:00,未还
20161205000012634,车融宝-抵押-16120502,20161205000057974,20161207000084474,1000000,80799,8762,2017-04-08 00:00:00,未还
20161205000012634,车融宝-抵押-16120502,20161205000057974,20161207000084574,1000000,81775,7835,2017-05-08 00:00:00,未还
20161205000012634,车融宝-抵押-16120502,20161205000057974,20161207000084674,1000000,82763,6897,2017-06-08 00:00:00,未还
20161205000012634,车融宝-抵押-16120502,20161205000057974,20161207000084774,1000000,83763,5947,2017-07-08 00:00:00,未还
20161205000012634,车融宝-抵押-16120502,20161205000057974,20161207000084874,1000000,84775,4985,2017-08-08 00:00:00,未还
20161205000012634,车融宝-抵押-16120502,20161205000057974,20161207000084974,1000000,85800,4011,2017-09-08 00:00:00,未还
20161205000012634,车融宝-抵押-16120502,20161205000057974,20161207000085074,1000000,86836,3027,2017-10-08 00:00:00,未还
20161205000012634,车融宝-抵押-16120502,20161205000057974,20161207000085174,1000000,87886,2030,2017-11-08 00:00:00,未还
20161205000012634,车融宝-抵押-16120502,20161205000057974,20161207000085274,1000000,88948,1021,2017-12-08 00:00:00,未还
20161212000029295,车融宝-抵押-16121203,20161212000038574,20161212000197674,1200000,93527,13775,2017-01-13 00:00:00,已还
20161212000029295,车融宝-抵押-16121203,20161212000038574,20161212000197774,1200000,94658,12701,2017-02-13 00:00:00,已还
20161212000029295,车融宝-抵押-16121203,20161212000038574,20161212000197874,1200000,95801,11615,2017-03-13 00:00:00,未还
20161212000029295,车融宝-抵押-16121203,20161212000038574,20161212000197974,1200000,96959,10515,2017-04-13 00:00:00,未还
20161212000029295,车融宝-抵押-16121203,20161212000038574,20161212000198074,1200000,98131,9402,2017-05-13 00:00:00,未还
20161212000029295,车融宝-抵押-16121203,20161212000038574,20161212000198174,1200000,99316,8276,2017-06-13 00:00:00,未还
20161212000029295,车融宝-抵押-16121203,20161212000038574,20161212000198274,1200000,100516,7136,2017-07-13 00:00:00,未还
20161212000029295,车融宝-抵押-16121203,20161212000038574,20161212000198374,1200000,101731,5982,2017-08-13 00:00:00,未还
20161212000029295,车融宝-抵押-16121203,20161212000038574,20161212000198474,1200000,102960,4814,2017-09-13 00:00:00,未还
20161212000029295,车融宝-抵押-16121203,20161212000038574,20161212000198574,1200000,104204,3632,2017-10-13 00:00:00,未还
20161212000029295,车融宝-抵押-16121203,20161212000038574,20161212000198674,1200000,105463,2436,2017-11-13 00:00:00,未还
20161212000029295,车融宝-抵押-16121203,20161212000038574,20161212000198774,1200000,106738,1225,2017-12-13 00:00:00,未还
20161213000010679,车融宝-抵押-16121301,20161213000021674,20161213000074674,2800000,218230,32142,2017-01-14 00:00:00,已还
20161213000010679,车融宝-抵押-16121301,20161213000021674,20161213000074774,2800000,220867,29637,2017-02-14 00:00:00,已还
20161213000010679,车融宝-抵押-16121301,20161213000021674,20161213000074874,2800000,223536,27101,2017-03-14 00:00:00,未还
20161213000010679,车融宝-抵押-16121301,20161213000021674,20161213000074974,2800000,226237,24535,2017-04-14 00:00:00,未还
20161213000010679,车融宝-抵押-16121301,20161213000021674,20161213000075074,2800000,228971,21938,2017-05-14 00:00:00,未还
20161213000010679,车融宝-抵押-16121301,20161213000021674,20161213000075174,2800000,231737,19310,2017-06-14 00:00:00,未还
20161213000010679,车融宝-抵押-16121301,20161213000021674,20161213000075274,2800000,234538,16649,2017-07-14 00:00:00,未还
20161213000010679,车融宝-抵押-16121301,20161213000021674,20161213000075374,2800000,237372,13957,2017-08-14 00:00:00,未还
20161213000010679,车融宝-抵押-16121301,20161213000021674,20161213000075474,2800000,240240,11232,2017-09-14 00:00:00,未还
20161213000010679,车融宝-抵押-16121301,20161213000021674,20161213000075574,2800000,243143,8474,2017-10-14 00:00:00,未还
20161213000010679,车融宝-抵押-16121301,20161213000021674,20161213000075674,2800000,246081,5683,2017-11-14 00:00:00,未还
20161213000010679,车融宝-抵押-16121301,20161213000021674,20161213000075774,2800000,249054,2859,2017-12-14 00:00:00,未还
20161213000074295,车融宝-抵押-16121306,20161213000040174,20161214000443374,3000000,233817,34438,2017-01-15 00:00:00,已还
20161213000074295,车融宝-抵押-16121306,20161213000040174,20161214000443474,3000000,236643,31753,2017-02-15 00:00:00,已还
20161213000074295,车融宝-抵押-16121306,20161213000040174,20161214000443574,3000000,239502,29037,2017-03-15 00:00:00,未还
20161213000074295,车融宝-抵押-16121306,20161213000040174,20161214000443674,3000000,242396,26288,2017-04-15 00:00:00,未还
20161213000074295,车融宝-抵押-16121306,20161213000040174,20161214000443774,3000000,245325,23505,2017-05-15 00:00:00,未还
20161213000074295,车融宝-抵押-16121306,20161213000040174,20161214000443874,3000000,248290,20689,2017-06-15 00:00:00,未还
20161213000074295,车融宝-抵押-16121306,20161213000040174,20161214000443974,3000000,251290,17839,2017-07-15 00:00:00,未还
20161213000074295,车融宝-抵押-16121306,20161213000040174,20161214000444074,3000000,254326,14954,2017-08-15 00:00:00,未还
20161213000074295,车融宝-抵押-16121306,20161213000040174,20161214000444174,3000000,257399,12035,2017-09-15 00:00:00,未还
20161213000074295,车融宝-抵押-16121306,20161213000040174,20161214000444274,3000000,260509,9081,2017-10-15 00:00:00,未还
20161213000074295,车融宝-抵押-16121306,20161213000040174,20161214000444374,3000000,263657,6090,2017-11-15 00:00:00,未还
20161213000074295,车融宝-抵押-16121306,20161213000040174,20161214000444474,3000000,266843,3063,2017-12-15 00:00:00,未还
20170103000007172,车融宝-抵押-16123012,20170103000039674,20170104000002574,5000000,389696,57396,2017-02-05 00:00:00,已还
20170103000007172,车融宝-抵押-16123012,20170103000039674,20170104000002674,5000000,394405,52922,2017-03-05 00:00:00,未还
20170103000007172,车融宝-抵押-16123012,20170103000039674,20170104000002774,5000000,399170,48395,2017-04-05 00:00:00,未还
20170103000007172,车融宝-抵押-16123012,20170103000039674,20170104000002874,5000000,403994,43813,2017-05-05 00:00:00,未还
20170103000007172,车融宝-抵押-16123012,20170103000039674,20170104000002974,5000000,408875,39176,2017-06-05 00:00:00,未还
20170103000007172,车融宝-抵押-16123012,20170103000039674,20170104000003074,5000000,413816,34482,2017-07-05 00:00:00,未还
20170103000007172,车融宝-抵押-16123012,20170103000039674,20170104000003174,5000000,418816,29732,2017-08-05 00:00:00,未还
20170103000007172,车融宝-抵押-16123012,20170103000039674,20170104000003274,5000000,423877,24924,2017-09-05 00:00:00,未还
20170103000007172,车融宝-抵押-16123012,20170103000039674,20170104000003374,5000000,428999,20058,2017-10-05 00:00:00,未还
20170103000007172,车融宝-抵押-16123012,20170103000039674,20170104000003474,5000000,434182,15134,2017-11-05 00:00:00,未还
20170103000007172,车融宝-抵押-16123012,20170103000039674,20170104000003574,5000000,439429,10149,2017-12-05 00:00:00,未还
20170103000007172,车融宝-抵押-16123012,20170103000039674,20170104000003674,5000000,444739,5105,2018-01-05 00:00:00,未还
20161214000009371,企融宝-161214TJ8006,20170126000043574,20170126000172174,782600,0,8984,2017-02-27 00:00:00,已还
20161214000009371,企融宝-161214TJ8006,20170126000043574,20170126000172274,782600,0,8984,2017-03-27 00:00:00,未还
20161214000009371,企融宝-161214TJ8006,20170126000043574,20170126000172374,782600,0,8984,2017-04-27 00:00:00,未还
20161214000009371,企融宝-161214TJ8006,20170126000043574,20170126000172474,782600,0,8984,2017-05-27 00:00:00,未还
20161214000009371,企融宝-161214TJ8006,20170126000043574,20170126000172574,782600,0,8984,2017-06-27 00:00:00,未还
20161214000009371,企融宝-161214TJ8006,20170126000043574,20170126000172674,782600,0,8984,2017-07-27 00:00:00,未还
20161214000009371,企融宝-161214TJ8006,20170126000043574,20170126000172774,782600,0,8984,2017-08-27 00:00:00,未还
20161214000009371,企融宝-161214TJ8006,20170126000043574,20170126000172874,782600,0,8984,2017-09-27 00:00:00,未还
20161214000009371,企融宝-161214TJ8006,20170126000043574,20170126000172974,782600,0,8984,2017-10-27 00:00:00,未还
20161214000009371,企融宝-161214TJ8006,20170126000043574,20170126000173074,782600,0,8984,2017-11-27 00:00:00,未还
20161214000009371,企融宝-161214TJ8006,20170126000043574,20170126000173174,782600,0,8984,2017-12-27 00:00:00,未还
20161214000009371,企融宝-161214TJ8006,20170126000043574,20170126000173274,782600,782600,8984,2018-01-27 00:00:00,未还
20161230000062665,企融宝-161230TA7021,20170126000043774,20170126000175174,7532000,7532000,47703,2017-02-27 00:00:00,已还
